date,time_start,hour,price_yuan_per_kwh,emergency_kwh,price_band
2025-10-29,10:00,10,0.9977,125.9875,峰(0.9-1.25)
2025-10-29,10:10,10,0.9919,108.6918,峰(0.9-1.25)
2025-10-29,10:20,10,0.9588,73.4042,峰(0.9-1.25)
2025-10-29,10:30,10,0.9549,10.6708,峰(0.9-1.25)
2025-10-29,20:10,20,1.3513,255.6959,尖(≥1.25)
2025-10-29,20:20,20,1.34,723.3252,尖(≥1.25)
2025-10-29,20:30,20,1.3489,725.235,尖(≥1.25)
2025-10-29,20:40,20,1.3952,736.6842,尖(≥1.25)
2025-10-29,20:50,20,1.2226,95.9979,峰(0.9-1.25)
2025-10-29,21:00,21,0.9332,9.6567,峰(0.9-1.25)
2025-10-29,21:20,21,0.9371,20.8327,峰(0.9-1.25)
2025-10-29,21:30,21,0.9371,29.5259,峰(0.9-1.25)
2025-10-29,21:40,21,0.9871,7.789,峰(0.9-1.25)
2025-10-29,22:20,22,0.4368,14.1505,谷(<0.5)
2025-10-29,22:30,22,0.4198,12.3825,谷(<0.5)
2025-10-29,22:40,22,0.4186,13.4915,谷(<0.5)
2025-10-29,22:50,22,0.4241,1.8136,谷(<0.5)
2025-10-30,00:00,0,0.4276,2.5885,谷(<0.5)
2025-10-30,21:40,21,0.9871,21.8668,峰(0.9-1.25)
2025-10-30,23:40,23,0.424,30.8205,谷(<0.5)
2025-10-30,23:50,23,0.4271,12.712,谷(<0.5)
2025-10-31,00:00,0,0.4276,3.8708,谷(<0.5)
2025-10-31,08:00,8,1.1617,43.5476,峰(0.9-1.25)
2025-10-31,08:10,8,1.1683,31.9875,峰(0.9-1.25)
2025-10-31,08:20,8,1.0956,14.7481,峰(0.9-1.25)
2025-10-31,20:50,20,1.2226,159.3293,峰(0.9-1.25)
2025-10-31,21:30,21,0.9371,9.6036,峰(0.9-1.25)
2025-10-31,21:40,21,0.9871,29.9658,峰(0.9-1.25)
2025-10-31,21:50,21,0.7764,24.2845,平(0.5-0.9)
2025-10-31,22:00,22,0.4209,2.905,谷(<0.5)
2025-10-31,22:20,22,0.4368,14.4442,谷(<0.5)
2025-11-02,09:50,9,0.9569,133.312,峰(0.9-1.25)
2025-11-02,10:00,10,0.9977,63.6583,峰(0.9-1.25)
2025-11-02,10:10,10,0.9919,5.9518,峰(0.9-1.25)
2025-11-02,20:20,20,1.34,216.858,尖(≥1.25)
2025-11-02,20:30,20,1.3489,735.34,尖(≥1.25)
2025-11-02,20:40,20,1.3952,726.0518,尖(≥1.25)
2025-11-02,20:50,20,1.2226,28.7221,峰(0.9-1.25)
2025-11-02,21:00,21,0.9332,3.2548,峰(0.9-1.25)
2025-11-02,21:10,21,0.9068,7.2104,峰(0.9-1.25)
2025-11-02,21:40,21,0.9871,0.1581,峰(0.9-1.25)
2025-11-02,21:50,21,0.7764,38.0142,平(0.5-0.9)
2025-11-02,22:00,22,0.4209,14.8369,谷(<0.5)
2025-11-03,20:10,20,1.3513,63.4716,尖(≥1.25)
2025-11-03,20:20,20,1.34,697.291,尖(≥1.25)
2025-11-03,20:30,20,1.3489,707.0667,尖(≥1.25)
2025-11-03,20:40,20,1.3952,721.9311,尖(≥1.25)
2025-11-03,20:50,20,1.2226,24.93,峰(0.9-1.25)
2025-11-03,21:10,21,0.9068,19.8364,峰(0.9-1.25)
2025-11-03,21:20,21,0.9371,26.0446,峰(0.9-1.25)
2025-11-03,22:00,22,0.4209,5.211,谷(<0.5)
2025-11-03,23:50,23,0.4271,19.1031,谷(<0.5)
2025-11-04,00:00,0,0.4276,15.3844,谷(<0.5)
2025-11-04,06:10,6,0.9368,0.1181,峰(0.9-1.25)
2025-11-04,20:40,20,1.3952,157.3564,尖(≥1.25)
2025-11-04,21:10,21,0.9068,9.9442,峰(0.9-1.25)
2025-11-04,21:20,21,0.9371,48.2277,峰(0.9-1.25)
2025-11-06,10:20,10,0.9588,74.4917,峰(0.9-1.25)
2025-11-06,10:30,10,0.9549,95.0046,峰(0.9-1.25)
2025-11-06,10:40,10,0.9839,26.2588,峰(0.9-1.25)
2025-11-06,20:40,20,1.3952,167.3255,尖(≥1.25)
2025-11-06,20:50,20,1.2226,15.7291,峰(0.9-1.25)
2025-11-06,21:00,21,0.9332,19.3269,峰(0.9-1.25)
2025-11-06,21:10,21,0.9068,8.7188,峰(0.9-1.25)
2025-11-06,21:20,21,0.9371,7.8685,峰(0.9-1.25)
2025-11-06,21:30,21,0.9371,48.5642,峰(0.9-1.25)
2025-11-06,21:40,21,0.9871,87.0663,峰(0.9-1.25)
2025-11-06,21:50,21,0.7764,41.3526,平(0.5-0.9)
2025-11-06,23:20,23,0.424,23.6385,谷(<0.5)
2025-11-06,23:30,23,0.422,29.5894,谷(<0.5)
2025-11-06,23:40,23,0.424,15.1921,谷(<0.5)
2025-11-10,20:30,20,1.3489,396.3356,尖(≥1.25)
2025-11-10,20:40,20,1.3952,686.6439,尖(≥1.25)
2025-11-10,20:50,20,1.2226,17.2283,峰(0.9-1.25)
2025-11-10,21:00,21,0.9332,27.205,峰(0.9-1.25)
2025-11-10,21:40,21,0.9871,42.7219,峰(0.9-1.25)
2025-11-10,21:50,21,0.7764,62.0493,平(0.5-0.9)
2025-11-10,22:00,22,0.4209,8.3802,谷(<0.5)
2025-11-18,21:50,21,0.7764,3.4834,平(0.5-0.9)
2025-11-18,23:00,23,0.4237,8.9331,谷(<0.5)
2025-11-20,20:40,20,1.3952,218.6184,尖(≥1.25)
2025-11-20,20:50,20,1.2226,42.7293,峰(0.9-1.25)
2025-11-20,21:20,21,0.9371,33.5344,峰(0.9-1.25)
2025-11-20,21:30,21,0.9371,6.065,峰(0.9-1.25)
2025-11-20,21:40,21,0.9871,11.8619,峰(0.9-1.25)
2025-11-23,10:30,10,0.9549,11.2161,峰(0.9-1.25)
2025-11-23,10:40,10,0.9839,146.5072,峰(0.9-1.25)
2025-11-24,06:10,6,0.9368,18.8397,峰(0.9-1.25)
2025-11-24,23:20,23,0.424,32.537,谷(<0.5)
2025-11-24,23:40,23,0.424,25.7521,谷(<0.5)
2025-11-24,23:50,23,0.4271,21.5148,谷(<0.5)
2025-11-25,00:00,0,0.4276,5.6615,谷(<0.5)
2025-11-26,06:10,6,0.9368,12.9427,峰(0.9-1.25)
2025-11-30,20:30,20,1.3489,621.9914,尖(≥1.25)
2025-11-30,20:40,20,1.3952,741.9686,尖(≥1.25)
2025-11-30,21:50,21,0.7764,14.5937,平(0.5-0.9)
2025-11-30,23:30,23,0.422,5.3114,谷(<0.5)
2025-11-30,23:40,23,0.424,8.5715,谷(<0.5)
2025-12-01,00:00,0,0.4276,6.5922,谷(<0.5)
2025-12-01,06:10,6,0.9368,59.1122,峰(0.9-1.25)
2025-12-01,08:00,8,1.1617,48.6138,峰(0.9-1.25)
2025-12-01,08:10,8,1.1683,0.0325,峰(0.9-1.25)
2025-12-01,09:00,9,1.036,197.5367,峰(0.9-1.25)
2025-12-01,09:10,9,1.0147,557.7195,峰(0.9-1.25)
2025-12-01,09:20,9,0.9922,508.1134,峰(0.9-1.25)
2025-12-01,09:30,9,0.97,453.955,峰(0.9-1.25)
2025-12-01,09:40,9,0.9422,416.0643,峰(0.9-1.25)
2025-12-01,09:50,9,0.9569,397.8747,峰(0.9-1.25)
2025-12-01,10:00,10,0.9977,385.5042,峰(0.9-1.25)
2025-12-01,10:10,10,0.9919,360.9744,峰(0.9-1.25)
2025-12-01,10:20,10,0.9588,339.5172,峰(0.9-1.25)
2025-12-01,10:30,10,0.9549,315.4608,峰(0.9-1.25)
2025-12-01,10:40,10,0.9839,260.6601,峰(0.9-1.25)
2025-12-01,20:10,20,1.3513,310.5233,尖(≥1.25)
2025-12-01,20:20,20,1.34,753.6859,尖(≥1.25)
2025-12-01,20:30,20,1.3489,738.26,尖(≥1.25)
2025-12-01,20:40,20,1.3952,692.6545,尖(≥1.25)
2025-12-01,21:40,21,0.9871,12.4007,峰(0.9-1.25)
2025-12-01,21:50,21,0.7764,24.1046,平(0.5-0.9)
2025-12-01,23:20,23,0.424,1.362,谷(<0.5)
2025-12-01,23:50,23,0.4271,17.9048,谷(<0.5)
2025-12-02,00:00,0,0.4276,69.0717,谷(<0.5)
2025-12-02,06:10,6,0.9368,61.5278,峰(0.9-1.25)
2025-12-02,08:00,8,1.1617,93.7927,峰(0.9-1.25)
2025-12-02,08:10,8,1.1683,67.6955,峰(0.9-1.25)
2025-12-02,08:20,8,1.0956,1.1528,峰(0.9-1.25)
2025-12-02,09:10,9,1.0147,486.2872,峰(0.9-1.25)
2025-12-02,09:20,9,0.9922,570.2421,峰(0.9-1.25)
2025-12-02,09:30,9,0.97,565.2492,峰(0.9-1.25)
2025-12-02,09:40,9,0.9422,508.5388,峰(0.9-1.25)
2025-12-02,09:50,9,0.9569,423.694,峰(0.9-1.25)
2025-12-02,10:00,10,0.9977,378.185,峰(0.9-1.25)
2025-12-02,10:10,10,0.9919,421.6959,峰(0.9-1.25)
2025-12-02,10:20,10,0.9588,449.6264,峰(0.9-1.25)
2025-12-02,10:30,10,0.9549,396.7421,峰(0.9-1.25)
2025-12-02,10:40,10,0.9839,295.3827,峰(0.9-1.25)
2025-12-02,10:50,10,0.799,128.7233,平(0.5-0.9)
2025-12-02,20:00,20,1.3482,598.6528,尖(≥1.25)
2025-12-02,20:10,20,1.3513,737.7465,尖(≥1.25)
2025-12-02,20:20,20,1.34,703.4561,尖(≥1.25)
2025-12-02,20:30,20,1.3489,690.9183,尖(≥1.25)
2025-12-02,20:40,20,1.3952,720.212,尖(≥1.25)
2025-12-02,20:50,20,1.2226,40.3154,峰(0.9-1.25)
2025-12-02,21:30,21,0.9371,28.873,峰(0.9-1.25)
2025-12-02,21:40,21,0.9871,47.9534,峰(0.9-1.25)
2025-12-02,21:50,21,0.7764,28.0973,平(0.5-0.9)
2025-12-02,22:00,22,0.4209,2.654,谷(<0.5)
2025-12-02,23:40,23,0.424,21.8728,谷(<0.5)
2025-12-02,23:50,23,0.4271,2.1339,谷(<0.5)
2025-12-03,08:00,8,1.1617,77.0182,峰(0.9-1.25)
2025-12-03,08:10,8,1.1683,20.5372,峰(0.9-1.25)
2025-12-03,09:20,9,0.9922,453.7439,峰(0.9-1.25)
2025-12-03,09:30,9,0.97,459.5096,峰(0.9-1.25)
2025-12-03,09:40,9,0.9422,108.9225,峰(0.9-1.25)
2025-12-03,09:50,9,0.9569,393.4947,峰(0.9-1.25)
2025-12-03,10:00,10,0.9977,355.0121,峰(0.9-1.25)
2025-12-03,10:10,10,0.9919,280.9035,峰(0.9-1.25)
2025-12-03,10:20,10,0.9588,233.3264,峰(0.9-1.25)
2025-12-03,10:30,10,0.9549,110.3251,峰(0.9-1.25)
2025-12-03,10:40,10,0.9839,157.2583,峰(0.9-1.25)
2025-12-03,20:00,20,1.3482,160.9778,尖(≥1.25)
2025-12-03,20:10,20,1.3513,718.9592,尖(≥1.25)
2025-12-03,20:20,20,1.34,740.1279,尖(≥1.25)
2025-12-03,20:30,20,1.3489,743.9267,尖(≥1.25)
2025-12-03,20:40,20,1.3952,711.5517,尖(≥1.25)
2025-12-03,20:50,20,1.2226,46.3832,峰(0.9-1.25)
2025-12-03,21:40,21,0.9871,44.8945,峰(0.9-1.25)
2025-12-03,21:50,21,0.7764,44.1127,平(0.5-0.9)
2025-12-03,22:00,22,0.4209,1.6626,谷(<0.5)
2025-12-04,06:10,6,0.9368,17.8068,峰(0.9-1.25)
2025-12-04,08:00,8,1.1617,22.919,峰(0.9-1.25)
2025-12-04,08:10,8,1.1683,52.231,峰(0.9-1.25)
2025-12-04,08:20,8,1.0956,52.8028,峰(0.9-1.25)
2025-12-04,09:10,9,1.0147,430.4895,峰(0.9-1.25)
2025-12-04,09:20,9,0.9922,541.5541,峰(0.9-1.25)
2025-12-04,09:30,9,0.97,518.9967,峰(0.9-1.25)
2025-12-04,09:40,9,0.9422,335.8906,峰(0.9-1.25)
2025-12-04,09:50,9,0.9569,424.6923,峰(0.9-1.25)
2025-12-04,10:00,10,0.9977,427.6462,峰(0.9-1.25)
2025-12-04,10:10,10,0.9919,387.0216,峰(0.9-1.25)
2025-12-04,10:20,10,0.9588,309.6198,峰(0.9-1.25)
2025-12-04,10:30,10,0.9549,240.6263,峰(0.9-1.25)
2025-12-04,10:40,10,0.9839,216.5255,峰(0.9-1.25)
2025-12-04,20:40,20,1.3952,386.1217,尖(≥1.25)
2025-12-04,20:50,20,1.2226,76.6143,峰(0.9-1.25)
2025-12-07,20:40,20,1.3952,174.2653,尖(≥1.25)
2025-12-07,20:50,20,1.2226,31.0948,峰(0.9-1.25)
2025-12-09,08:00,8,1.1617,15.2066,峰(0.9-1.25)
2025-12-09,08:10,8,1.1683,12.9369,峰(0.9-1.25)
2025-12-09,20:50,20,1.2226,17.0897,峰(0.9-1.25)
2025-12-09,21:00,21,0.9332,6.036,峰(0.9-1.25)
2025-12-09,21:10,21,0.9068,10.273,峰(0.9-1.25)
2025-12-09,21:20,21,0.9371,13.9846,峰(0.9-1.25)
2025-12-21,20:40,20,1.3952,3.56,尖(≥1.25)
2025-12-21,20:50,20,1.2226,9.3383,峰(0.9-1.25)
2025-12-22,20:40,20,1.3952,93.0183,尖(≥1.25)
2025-12-22,20:50,20,1.2226,14.8935,峰(0.9-1.25)
2025-12-22,21:00,21,0.9332,15.3804,峰(0.9-1.25)
2025-12-22,21:10,21,0.9068,9.6821,峰(0.9-1.25)
2025-12-22,21:20,21,0.9371,25.3462,峰(0.9-1.25)
2025-12-22,21:30,21,0.9371,19.0696,峰(0.9-1.25)
2025-12-22,21:40,21,0.9871,14.7819,峰(0.9-1.25)
2025-12-28,08:00,8,1.1617,13.6069,峰(0.9-1.25)
2025-12-28,08:10,8,1.1683,18.4021,峰(0.9-1.25)
2025-12-31,10:40,10,0.9839,197.5346,峰(0.9-1.25)
2025-12-31,10:50,10,0.799,40.7191,平(0.5-0.9)
2025-12-31,20:40,20,1.3952,101.6391,尖(≥1.25)
2025-12-31,20:50,20,1.2226,31.9733,峰(0.9-1.25)
2025-12-31,21:00,21,0.9332,5.5085,峰(0.9-1.25)
2025-12-31,21:10,21,0.9068,20.9291,峰(0.9-1.25)
2025-12-31,21:20,21,0.9371,46.2916,峰(0.9-1.25)
2025-12-31,21:30,21,0.9371,21.9306,峰(0.9-1.25)
2025-12-31,21:50,21,0.7764,2.3041,平(0.5-0.9)
2025-12-31,22:00,22,0.4209,27.1754,谷(<0.5)
2025-12-31,22:10,22,0.3859,37.3388,谷(<0.5)
2025-12-31,22:20,22,0.4368,29.7617,谷(<0.5)
